timestamp,agent,agent_id,rule_id,level,groups,decoder,location,description,full_log,suspicious,suspicious_reason,mitre_tactic,mitre_match,sysmon_event_id,sysmon_event_name,caldera_tag
2026-04-01T12:43:05.554+0000,wazuh-server,000,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,"Apr 01 12:43:04 wazuh-server opensearch-dashboards[3018]: {""type"":""error"",""@timestamp"":""2026-04-01T12:43:04Z"",""tags"":[""connection"",""client"",""error""],""pid"":3018,""level"":""error"",""error"":{""message"":""00514610E27F0000:error:0A000416:SSL routines:ssl3_read_bytes:sslv3 alert certificate unknown:../deps/openssl/openssl/ssl/record/rec_layer_s3.c:1586:SSL alert number 46\n"",""name"":""Error"",""stack"":""Error: 00514610E27F0000:error:0A000416:SSL routines:ssl3_read_bytes:sslv3 alert certificate unknown:../deps/openssl/openssl/ssl/record/rec_layer_s3.c:1586:SSL alert number 46\n"",""code"":""ERR_SSL_SSLV3_ALERT_CERTIFICATE_UNKNOWN""},""message"":""00514610E27F0000:error:0A000416:SSL routines:ssl3_read_bytes:sslv3 alert certificate unknown:../deps/openssl/openssl/ssl/record/rec_layer_s3.c:1586:SSL alert number 46\n""}",False,,-,-,-,-,-
2026-04-01T12:43:11.010+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:43:37 caldera kernel: audit: type=1400 audit(1775040217.891:1676): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:43:15.013+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:43:42 caldera kernel: audit: type=1400 audit(1775040222.891:1677): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:43:21.015+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:43:48 caldera kernel: audit: type=1400 audit(1775040228.061:1678): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:43:25.019+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:43:53 caldera kernel: audit: type=1400 audit(1775040233.374:1679): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:43:25.590+0000,wazuh-server,000,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,"Apr 01 12:43:25 wazuh-server opensearch-dashboards[3018]: {""type"":""response"",""@timestamp"":""2026-04-01T12:43:25Z"",""tags"":[],""pid"":3018,""method"":""get"",""statusCode"":200,""req"":{""url"":""/api/saved_objects/_find?default_search_operator=AND&has_reference=%7B%22type%22%3A%22visualization%22%2C%22id%22%3A%22Wazuh-App-Overview-General-Authentication-failure%22%7D&page=1&per_page=100&search_fields=title%5E3&search_fields=description&type=augment-vis"",""method"":""get"",""headers"":{""host"":""192.168.30.46"",""connection"":""keep-alive"",""osd-version"":""2.19.4"",""sec-ch-ua-platform"":""\""Windows\"""",""user-agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0"",""sec-ch-ua"":""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Microsoft Edge\"";v=\""146\"""",""content-type"":""application/json"",""sec-ch-ua-mobile"":""?0"",""osd-xsrf"":""osd-fetch"",""accept"":""*/*"",""sec-fetch-site"":""same-origin"",""sec-fetch-mode"":""cors"",""sec-fetch-dest"":""empty"",""referer"":""https://192.168.30.46/app/threat-hunting"",""accept-encoding"":""gzip, deflate, br, zstd"",""accept-language"":""it,it-IT;q=0.9,en;q=0.8,en-GB;q=0.7,en-US;q=0.6""},""remoteAddress"":""192.168.30.90"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36 Edg/146.0.0.0"",""referer"":""https://192.168.30.46/app/threat-hunting""},""res"":{""statusCode"":200,""responseTime"":17,""contentLength"":9},""message"":""GET /api/saved_objects/_find?default_search_operator=AND&has_reference=%7B%22type%22%3A%22visualization%22%2C%22id%22%3A%22Wazuh-App-Overview-General-Authentication-failure%22%7D&page=1&per_page=100&search_fields=title%5E3&search_fields=description&type=augment-vis 200 17ms - 9.0B""}",True,mitre:credential-access,credential-access,sam,-,-,-
2026-04-01T12:43:57.068+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:44:25 caldera kernel: audit: type=1400 audit(1775040265.257:1680): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:44:21.609+0000,wazuh-server,000,5715,3,"syslog, sshd, authentication_success",sshd,journald,sshd: authentication success.,Apr 01 12:44:21 wazuh-server sshd[37860]: Accepted password for root from 192.168.30.14 port 51459 ssh2,False,,-,-,-,-,-
2026-04-01T12:44:21.609+0000,wazuh-server,000,5501,3,"pam, syslog, authentication_success",pam,journald,PAM: Login session opened.,Apr 01 12:44:21 wazuh-server (systemd)[37865]: pam_unix(systemd-user:session): session opened for user root(uid=0) by (uid=0),False,,-,-,-,-,-
2026-04-01T12:44:21.610+0000,wazuh-server,000,5501,3,"pam, syslog, authentication_success",pam,journald,PAM: Login session opened.,Apr 01 12:44:21 wazuh-server sshd[37860]: pam_unix(sshd:session): session opened for user root(uid=0) by (uid=0),False,,-,-,-,-,-
2026-04-01T12:46:57.299+0000,desktop-orla,004,61104,3,"windows, windows_system, policy_changed",windows_eventchannel,EventChannel,Service startup type was changed,"{""win"":{""system"":{""providerName"":""Service Control Manager"",""providerGuid"":""{555908d1-a6d7-4695-8e1e-26931d2012f4}"",""eventSourceName"":""Service Control Manager"",""eventID"":""7040"",""version"":""0"",""level"":""4"",""task"":""0"",""opcode"":""0"",""keywords"":""0x8080000000000000"",""systemTime"":""2026-04-01T10:47:24.2174550Z"",""eventRecordID"":""1698"",""processID"":""668"",""threadID"":""5400"",""channel"":""System"",""computer"":""desktop-orla"",""severityValue"":""INFORMATION"",""message"":""\""È stato modificato il tipo di avvio del servizio Servizio trasferimento intelligente in background da Avvio automatico a Avvio su richiesta.\""""},""eventdata"":{""param1"":""Servizio trasferimento intelligente in background"",""param2"":""Avvio automatico"",""param3"":""Avvio su richiesta"",""param4"":""BITS""}}}",True,"group:windows, mitre:persistence",persistence,startup,-,-,-
2026-04-01T12:47:13.373+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,"Apr 01 10:47:41 caldera gnome-shell[3143]: libinput error: event2 - VirtualPS/2 VMware VMMouse: client bug: event processing lagging behind by 40ms, your system is too slow",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:47:15.371+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,"Apr 01 10:47:43 caldera gnome-shell[3143]: libinput error: event2 - VirtualPS/2 VMware VMMouse: client bug: event processing lagging behind by 24ms, your system is too slow",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:47:21.544+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,"Apr 01 10:47:48 caldera gnome-shell[3143]: libinput error: event2 - VirtualPS/2 VMware VMMouse: client bug: event processing lagging behind by 43ms, your system is too slow",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:47:21.657+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,Apr 01 10:47:48 caldera gnome-shell[3143]: libinput error: event2 - VirtualPS/2 VMware VMMouse: WARNING: log rate limit exceeded (5 msgs per 60min). Discarding future messages.,True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:47:27.581+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:47:54 caldera kernel: audit: type=1400 audit(1775040474.510:1681): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:09.661+0000,wazuh-server,000,5501,3,"pam, syslog, authentication_success",pam,journald,PAM: Login session opened.,Apr 01 12:49:08 wazuh-server sshd[37927]: pam_unix(sshd:session): session opened for user root(uid=0) by (uid=0),False,,-,-,-,-,-
2026-04-01T12:49:09.661+0000,wazuh-server,000,5715,3,"syslog, sshd, authentication_success",sshd,journald,sshd: authentication success.,Apr 01 12:49:08 wazuh-server sshd[37927]: Accepted password for root from 192.168.30.14 port 51488 ssh2,False,,-,-,-,-,-
2026-04-01T12:49:09.661+0000,wazuh-server,000,5402,3,"syslog, sudo",sudo,journald,Successful sudo to ROOT executed.,Apr 01 12:49:08 wazuh-server sudo[37932]: root : TTY=pts/0 ; PWD=/root ; USER=root ; COMMAND=/usr/bin/tail -n 0 -F /var/ossec/logs/alerts/alerts.json,False,,-,-,-,-,-
2026-04-01T12:49:09.661+0000,wazuh-server,000,5501,3,"pam, syslog, authentication_success",pam,journald,PAM: Login session opened.,Apr 01 12:49:08 wazuh-server sudo[37932]: pam_unix(sudo:session): session opened for user root(uid=0) by root(uid=0),False,,-,-,-,-,-
2026-04-01T12:49:10.913+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,Apr 01 10:49:23 caldera dbus-daemon[930]: [system] Failed to activate service 'org.freedesktop.RealtimeKit1': timed out (service_start_timeout=25000ms),True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:10.914+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,Apr 01 10:49:23 caldera unknown[3143]: Failed to make thread 'KMS thread' normally scheduled: Failed to activate service 'org.freedesktop.RealtimeKit1': timed out (service_start_timeout=25000ms),True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:10.914+0000,caldera,009,1002,2,"syslog, errors",kernel,journald,Unknown problem somewhere in the system.,"Apr 01 10:49:24 caldera kernel: psmouse serio1: resync failed, issuing reconnect request",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:10.914+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,Apr 01 10:49:24 caldera unknown[22444]: Failed to spawn the wsdd daemon: Esecuzione del processo figlio «wsdd» non riuscita (File o directory non esistente),True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:10.914+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,Apr 01 10:49:24 caldera unknown[4989]: Couldn't create directory monitor on wsdd:///. Error: Non è stato possibile montare automaticamente: Esecuzione di spawn del demone wsdd non riuscita.,True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:10.914+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:49:24 caldera kernel: audit: type=1400 audit(1775040564.452:1682): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:12.937+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,Apr 01 10:49:39 caldera unknown[22691]: Failed to spawn the wsdd daemon: Esecuzione del processo figlio «wsdd» non riuscita (File o directory non esistente),True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:12.940+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,Apr 01 10:49:39 caldera unknown[4989]: Couldn't create directory monitor on wsdd:///. Error: Non è stato possibile montare automaticamente: Esecuzione di spawn del demone wsdd non riuscita.,True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:12.942+0000,caldera,009,1002,2,"syslog, errors",-,journald,Unknown problem somewhere in the system.,Apr 01 10:49:39 caldera unknown[4989]: Couldn't create directory monitor on wsdd:///. Error: Non è stato possibile montare automaticamente: punto di mount per org.gtk.vfs.mountpoint_wsdd già in esecuzione,True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:16.948+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:49:44 caldera kernel: audit: type=1400 audit(1775040584.115:1683): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:20.935+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:49:49 caldera kernel: audit: type=1400 audit(1775040589.145:1684): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:26.942+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:49:54 caldera kernel: audit: type=1400 audit(1775040594.146:1685): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:30.947+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:49:59 caldera kernel: audit: type=1400 audit(1775040599.156:1686): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:36.959+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:50:04 caldera kernel: audit: type=1400 audit(1775040604.271:1687): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:40.959+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:50:09 caldera kernel: audit: type=1400 audit(1775040609.272:1688): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:46.964+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:50:14 caldera kernel: audit: type=1400 audit(1775040614.308:1689): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:50.968+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:50:19 caldera kernel: audit: type=1400 audit(1775040619.308:1690): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:49:55.319+0000,desktop-orla,004,92213,15,"sysmon, sysmon_eid11_detections, windows",windows_eventchannel,EventChannel,Executable file dropped in folder commonly used by malware,"{""win"":{""system"":{""providerName"":""Microsoft-Windows-Sysmon"",""providerGuid"":""{5770385f-c22a-43e0-bf4c-06f5698ffbd9}"",""eventID"":""11"",""version"":""2"",""level"":""4"",""task"":""11"",""opcode"":""0"",""keywords"":""0x8000000000000000"",""systemTime"":""2026-04-01T10:50:21.1519950Z"",""eventRecordID"":""229808"",""processID"":""2132"",""threadID"":""2152"",""channel"":""Microsoft-Windows-Sysmon/Operational"",""computer"":""desktop-orla"",""severityValue"":""INFORMATION"",""message"":""\""File created:\r\nRuleName: -\r\nUtcTime: 2026-04-01 10:50:21.139\r\nProcessGuid: {d9a99926-f86d-69cc-ae0f-000000000700}\r\nProcessId: 4336\r\nImage: C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe\r\nTargetFilename: C:\\Users\\IO\\AppData\\Local\\Temp\\__PSScriptPolicyTest_0tyhsjui.e0s.ps1\r\nCreationUtcTime: 2026-04-01 10:50:21.139\r\nUser: DESKTOP-ORLA\\IO\""""},""eventdata"":{""utcTime"":""2026-04-01 10:50:21.139"",""processGuid"":""{d9a99926-f86d-69cc-ae0f-000000000700}"",""processId"":""4336"",""image"":""C:\\\\Windows\\\\System32\\\\WindowsPowerShell\\\\v1.0\\\\powershell.exe"",""targetFilename"":""C:\\\\Users\\\\IO\\\\AppData\\\\Local\\\\Temp\\\\__PSScriptPolicyTest_0tyhsjui.e0s.ps1"",""creationUtcTime"":""2026-04-01 10:50:21.139"",""user"":""DESKTOP-ORLA\\\\IO""}}}",True,"group:sysmon, group:windows, keyword:powershell, keyword:sysmon, level>=5, mitre:execution, sysmon:11",execution,powershell,11,File Create,-
2026-04-01T12:49:56.975+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:50:24 caldera kernel: audit: type=1400 audit(1775040624.390:1691): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:50:00.979+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:50:29 caldera kernel: audit: type=1400 audit(1775040629.433:1692): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:50:31.022+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:50:58 caldera kernel: audit: type=1400 audit(1775040658.853:1693): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:50:35.013+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:51:03 caldera kernel: audit: type=1400 audit(1775040663.862:1694): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:50:47.024+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:51:14 caldera kernel: audit: type=1400 audit(1775040674.281:1695): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:50:51.028+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:51:19 caldera kernel: audit: type=1400 audit(1775040679.356:1696): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:50:57.034+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:51:24 caldera kernel: audit: type=1400 audit(1775040684.401:1697): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:51:01.038+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:51:29 caldera kernel: audit: type=1400 audit(1775040689.479:1698): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:51:07.044+0000,caldera,009,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:51:34 caldera kernel: audit: type=1400 audit(1775040694.479:1699): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:52:03.233+0000,wazuh-server,000,535,1,ossec,ossec,last -n 20,List of the last logged in users.,ossec: output: 'last -n 20': root pts/0 192.168.30.14 Wed Apr 1 12:49 still logged in root pts/0 192.168.30.14 Wed Apr 1 12:27 - 12:28 (00:01) root pts/0 192.168.30.14 Wed Apr 1 12:21 - 12:23 (00:01) root pts/0 192.168.30.14 Wed Apr 1 12:18 - 12:21 (00:02) root pts/0 192.168.30.14 Wed Apr 1 12:11 - 12:14 (00:03) root pts/3 192.168.30.14 Wed Apr 1 11:42 - 11:43 (00:01) root pts/0 192.168.30.14 Wed Apr 1 11:42 - 11:43 (00:01) root pts/3 192.168.30.14 Wed Apr 1 11:23 - 11:33 (00:10) root pts/0 192.168.30.14 Wed Apr 1 11:23 - 11:34 (00:10) root pts/0 192.168.30.14 Wed Apr 1 11:13 - 11:14 (00:01) root pts/0 192.168.30.14 Wed Apr 1 11:06 - 11:09 (00:02) root pts/3 192.168.30.14 Wed Apr 1 11:02 - 11:03 (00:01) root pts/0 192.168.30.14 Wed Apr 1 11:00 - 11:03 (00:03) root pts/0 192.168.30.14 Wed Apr 1 10:46 - 10:56 (00:10) root pts/0 192.168.30.14 Wed Apr 1 10:36 - 10:45 (00:08) root pts/2 192.168.30.14 Wed Apr 1 09:53 - 09:57 (00:04) root pts/2 192.168.30.14 Wed Apr 1 09:47 - 09:51 (00:04) root pts/2 192.168.30.14 Wed Apr 1 09:45 - 09:46 (00:01) root pts/2 192.168.30.14 Wed Apr 1 07:29 - 07:33 (00:04) root pts/2 192.168.30.14 Wed Apr 1 07:25 - 07:25 (00:00) wtmp begins Fri Mar 13 14:46:13 2026,False,,-,-,-,-,-
2026-04-01T12:52:15.273+0000,caldera,010,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:51:39 caldera kernel: audit: type=1400 audit(1775040699.480:1700): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:52:15.366+0000,caldera,010,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:51:56 caldera kernel: audit: type=1400 audit(1775040716.377:1701): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:52:15.367+0000,caldera,010,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:52:01 caldera kernel: audit: type=1400 audit(1775040721.408:1702): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:52:15.379+0000,caldera,010,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:52:06 caldera kernel: audit: type=1400 audit(1775040726.410:1703): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
2026-04-01T12:52:15.379+0000,caldera,010,52002,3,"local, syslog, apparmor",kernel,journald,Apparmor DENIED,"Apr 01 10:52:11 caldera kernel: audit: type=1400 audit(1775040731.411:1704): apparmor=""DENIED"" operation=""open"" class=""file"" profile=""snap.firefox.firefox"" name=""/proc/pressure/memory"" pid=5211 comm=""MemoryPoller"" requested_mask=""r"" denied_mask=""r"" fsuid=1000 ouid=0",True,"caldera:caldera, keyword:caldera",-,-,-,-,caldera
